TranscriptID	GeneID	ProteinID	Description
XR_001381848.1	LOC106787860		PREDICTED:_Polistes_canadensis_uncharacterized_LOC106787860_(LOC106787860),_transcript_variant_X2,_ncRNA
XR_001381849.1	LOC106787868		PREDICTED:_Polistes_canadensis_transcription_termination_factor_3,_mitochondrial_(LOC106787868),_transcript_variant_X2,_misc_RNA
XR_001381850.1	LOC106787868		PREDICTED:_Polistes_canadensis_transcription_termination_factor_3,_mitochondrial_(LOC106787868),_transcript_variant_X3,_misc_RNA
XR_001381851.1	LOC106787876		PREDICTED:_Polistes_canadensis_uncharacterized_LOC106787876_(LOC106787876),_ncRNA
XR_001381852.1	LOC106787881		PREDICTED:_Polistes_canadensis_uncharacterized_LOC106787881_(LOC106787881),_transcript_variant_X1,_ncRNA
XR_001381853.1	LOC106787881		PREDICTED:_Polistes_canadensis_uncharacterized_LOC106787881_(LOC106787881),_transcript_variant_X2,_ncRNA
XR_001381854.1	LOC106787949		PREDICTED:_Polistes_canadensis_uncharacterized_LOC106787949_(LOC106787949),_ncRNA
XR_001381855.1	LOC106787965		PREDICTED:_Polistes_canadensis_uncharacterized_LOC106787965_(LOC106787965),_ncRNA
XR_001381856.1	LOC106787993		PREDICTED:_Polistes_canadensis_myeloid_leukemia_factor_(LOC106787993),_transcript_variant_X5,_misc_RNA
XR_001381857.1	LOC106788018		PREDICTED:_Polistes_canadensis_uncharacterized_LOC106788018_(LOC106788018),_ncRNA
XR_001381858.1	LOC106788027		PREDICTED:_Polistes_canadensis_uncharacterized_LOC106788027_(LOC106788027),_ncRNA
XR_001381859.1	LOC106788031		PREDICTED:_Polistes_canadensis_uncharacterized_LOC106788031_(LOC106788031),_ncRNA
XR_001381860.1	LOC106788035		PREDICTED:_Polistes_canadensis_serine_protease_inhibitor_3/4-like_(LOC106788035),_transcript_variant_X9,_misc_RNA
XR_001381861.1	LOC106788036		PREDICTED:_Polistes_canadensis_uncharacterized_LOC106788036_(LOC106788036),_ncRNA
XR_001381862.1	LOC106788048		PREDICTED:_Polistes_canadensis_uncharacterized_LOC106788048_(LOC106788048),_ncRNA
XR_001381863.1	LOC106788119		PREDICTED:_Polistes_canadensis_uncharacterized_LOC106788119_(LOC106788119),_transcript_variant_X2,_misc_RNA
XR_001381864.1	LOC106788128		PREDICTED:_Polistes_canadensis_uncharacterized_LOC106788128_(LOC106788128),_ncRNA
XR_001381865.1	LOC106788155		PREDICTED:_Polistes_canadensis_uncharacterized_LOC106788155_(LOC106788155),_transcript_variant_X1,_ncRNA
XR_001381866.1	LOC106788155		PREDICTED:_Polistes_canadensis_uncharacterized_LOC106788155_(LOC106788155),_transcript_variant_X2,_ncRNA
XR_001381867.1	LOC106788155		PREDICTED:_Polistes_canadensis_uncharacterized_LOC106788155_(LOC106788155),_transcript_variant_X3,_ncRNA
XR_001381868.1	LOC106788156		PREDICTED:_Polistes_canadensis_glycerol_kinase-like_(LOC106788156),_transcript_variant_X2,_misc_RNA
XR_001381869.1	LOC106788163		PREDICTED:_Polistes_canadensis_optic_atrophy_3_protein_homolog_(LOC106788163),_transcript_variant_X1,_misc_RNA
XR_001381870.1	LOC106788163		PREDICTED:_Polistes_canadensis_optic_atrophy_3_protein_homolog_(LOC106788163),_transcript_variant_X2,_misc_RNA
XR_001381871.1	LOC106788186		PREDICTED:_Polistes_canadensis_UHRF1-binding_protein_1_(LOC106788186),_transcript_variant_X3,_misc_RNA
XR_001381872.1	LOC106788161		PREDICTED:_Polistes_canadensis_afadin_(LOC106788161),_transcript_variant_X7,_misc_RNA
XR_001381873.1	LOC106788196		PREDICTED:_Polistes_canadensis_uncharacterized_LOC106788196_(LOC106788196),_ncRNA
XR_001381874.1	LOC106788197		PREDICTED:_Polistes_canadensis_uncharacterized_LOC106788197_(LOC106788197),_ncRNA
XR_001381875.1	LOC106788198		PREDICTED:_Polistes_canadensis_uncharacterized_LOC106788198_(LOC106788198),_ncRNA
XR_001381876.1	LOC106788228		PREDICTED:_Polistes_canadensis_cleft_lip_and_palate_transmembrane_protein_1-like_protein_(LOC106788228),_transcript_variant_X2,_misc_RNA
XR_001381877.1	LOC106788233		PREDICTED:_Polistes_canadensis_cystathionine_beta-synthase_(LOC106788233),_transcript_variant_X1,_misc_RNA
XR_001381878.1	LOC106788233		PREDICTED:_Polistes_canadensis_cystathionine_beta-synthase_(LOC106788233),_transcript_variant_X2,_misc_RNA
XR_001381879.1	LOC106788242		PREDICTED:_Polistes_canadensis_cytochrome_c_oxidase_assembly_factor_6_homolog_(LOC106788242),_transcript_variant_X2,_misc_RNA
XR_001381880.1	LOC106788251		PREDICTED:_Polistes_canadensis_eukaryotic_translation_initiation_factor_3_subunit_D_(LOC106788251),_transcript_variant_X2,_misc_RNA
XR_001381881.1	LOC106788273		PREDICTED:_Polistes_canadensis_uncharacterized_LOC106788273_(LOC106788273),_ncRNA
XR_001381882.1	LOC106788282		PREDICTED:_Polistes_canadensis_uncharacterized_LOC106788282_(LOC106788282),_transcript_variant_X1,_ncRNA
XR_001381883.1	LOC106788282		PREDICTED:_Polistes_canadensis_uncharacterized_LOC106788282_(LOC106788282),_transcript_variant_X2,_ncRNA
XR_001381884.1	LOC106788300		PREDICTED:_Polistes_canadensis_uncharacterized_LOC106788300_(LOC106788300),_ncRNA
XR_001381885.1	LOC106788322		PREDICTED:_Polistes_canadensis_uncharacterized_LOC106788322_(LOC106788322),_ncRNA
XR_001381886.1	LOC106788332		PREDICTED:_Polistes_canadensis_uncharacterized_LOC106788332_(LOC106788332),_ncRNA
XR_001381887.1	LOC106788339		PREDICTED:_Polistes_canadensis_uncharacterized_LOC106788339_(LOC106788339),_ncRNA
XR_001381888.1	LOC106788342		PREDICTED:_Polistes_canadensis_uncharacterized_LOC106788342_(LOC106788342),_ncRNA
XR_001381889.1	LOC106788348		PREDICTED:_Polistes_canadensis_uncharacterized_LOC106788348_(LOC106788348),_ncRNA
XR_001381890.1	LOC106788349		PREDICTED:_Polistes_canadensis_uncharacterized_LOC106788349_(LOC106788349),_ncRNA
XR_001381891.1	LOC106788350		PREDICTED:_Polistes_canadensis_uncharacterized_LOC106788350_(LOC106788350),_ncRNA
XR_001381892.1	LOC106788393		PREDICTED:_Polistes_canadensis_uncharacterized_LOC106788393_(LOC106788393),_ncRNA
XR_001381893.1	LOC106788394		PREDICTED:_Polistes_canadensis_centrosome-associated_protein_350-like_(LOC106788394),_transcript_variant_X4,_misc_RNA
XR_001381894.1	LOC106788396		PREDICTED:_Polistes_canadensis_uncharacterized_LOC106788396_(LOC106788396),_transcript_variant_X1,_ncRNA
XR_001381895.1	LOC106788396		PREDICTED:_Polistes_canadensis_uncharacterized_LOC106788396_(LOC106788396),_transcript_variant_X2,_ncRNA
XR_001381896.1	LOC106788403		PREDICTED:_Polistes_canadensis_uncharacterized_LOC106788403_(LOC106788403),_transcript_variant_X2,_misc_RNA
XR_001381897.1	LOC106788415		PREDICTED:_Polistes_canadensis_uncharacterized_LOC106788415_(LOC106788415),_ncRNA
XR_001381898.1	LOC106788416		PREDICTED:_Polistes_canadensis_uncharacterized_LOC106788416_(LOC106788416),_ncRNA
XR_001381899.1	LOC106788433		PREDICTED:_Polistes_canadensis_uncharacterized_LOC106788433_(LOC106788433),_ncRNA
XR_001381900.1	LOC106788465		PREDICTED:_Polistes_canadensis_uncharacterized_LOC106788465_(LOC106788465),_ncRNA
XR_001381901.1	LOC106788477		PREDICTED:_Polistes_canadensis_uncharacterized_LOC106788477_(LOC106788477),_ncRNA
XR_001381902.1	LOC106788500		PREDICTED:_Polistes_canadensis_ras_GTPase-activating-like_protein_IQGAP1_(LOC106788500),_transcript_variant_X3,_misc_RNA
XR_001381903.1	LOC106788513		PREDICTED:_Polistes_canadensis_uncharacterized_LOC106788513_(LOC106788513),_ncRNA
XR_001381904.1	LOC106788540		PREDICTED:_Polistes_canadensis_phosphatidate_phosphatase_LPIN3_(LOC106788540),_transcript_variant_X4,_misc_RNA
XR_001381905.1	LOC106788548		PREDICTED:_Polistes_canadensis_ubiquitin_carboxyl-terminal_hydrolase_47_(LOC106788548),_transcript_variant_X2,_misc_RNA
XR_001381906.1	LOC106788548		PREDICTED:_Polistes_canadensis_ubiquitin_carboxyl-terminal_hydrolase_47_(LOC106788548),_transcript_variant_X3,_misc_RNA
XR_001381907.1	LOC106788566		PREDICTED:_Polistes_canadensis_uncharacterized_LOC106788566_(LOC106788566),_ncRNA
XR_001381908.1	LOC106788567		PREDICTED:_Polistes_canadensis_uncharacterized_LOC106788567_(LOC106788567),_transcript_variant_X3,_misc_RNA
XR_001381909.1	LOC106788576		PREDICTED:_Polistes_canadensis_glycerol_kinase_(LOC106788576),_transcript_variant_X3,_misc_RNA
XR_001381910.1	LOC106788591		PREDICTED:_Polistes_canadensis_uncharacterized_LOC106788591_(LOC106788591),_ncRNA
XR_001381911.1	LOC106788592		PREDICTED:_Polistes_canadensis_uncharacterized_LOC106788592_(LOC106788592),_ncRNA
XR_001381912.1	LOC106788599		PREDICTED:_Polistes_canadensis_uncharacterized_LOC106788599_(LOC106788599),_ncRNA
XR_001381913.1	LOC106788613		PREDICTED:_Polistes_canadensis_A-kinase_anchor_protein_10,_mitochondrial_(LOC106788613),_transcript_variant_X2,_misc_RNA
XR_001381914.1	LOC106788617		PREDICTED:_Polistes_canadensis_SPRY_domain-containing_SOCS_box_protein_3-like_(LOC106788617),_transcript_variant_X2,_misc_RNA
XR_001381915.1	LOC106788635		PREDICTED:_Polistes_canadensis_uncharacterized_LOC106788635_(LOC106788635),_transcript_variant_X1,_ncRNA
XR_001381916.1	LOC106788635		PREDICTED:_Polistes_canadensis_uncharacterized_LOC106788635_(LOC106788635),_transcript_variant_X2,_ncRNA
XR_001381917.1	LOC106788635		PREDICTED:_Polistes_canadensis_uncharacterized_LOC106788635_(LOC106788635),_transcript_variant_X3,_ncRNA
XR_001381918.1	LOC106788635		PREDICTED:_Polistes_canadensis_uncharacterized_LOC106788635_(LOC106788635),_transcript_variant_X4,_ncRNA
XR_001381919.1	LOC106788635		PREDICTED:_Polistes_canadensis_uncharacterized_LOC106788635_(LOC106788635),_transcript_variant_X5,_ncRNA
XR_001381920.1	LOC106788635		PREDICTED:_Polistes_canadensis_uncharacterized_LOC106788635_(LOC106788635),_transcript_variant_X6,_ncRNA
XR_001381921.1	LOC106788635		PREDICTED:_Polistes_canadensis_uncharacterized_LOC106788635_(LOC106788635),_transcript_variant_X7,_ncRNA
XR_001381922.1	LOC106788635		PREDICTED:_Polistes_canadensis_uncharacterized_LOC106788635_(LOC106788635),_transcript_variant_X8,_ncRNA
XR_001381923.1	LOC106788635		PREDICTED:_Polistes_canadensis_uncharacterized_LOC106788635_(LOC106788635),_transcript_variant_X9,_ncRNA
XR_001381924.1	LOC106788635		PREDICTED:_Polistes_canadensis_uncharacterized_LOC106788635_(LOC106788635),_transcript_variant_X10,_ncRNA
XR_001381925.1	LOC106788635		PREDICTED:_Polistes_canadensis_uncharacterized_LOC106788635_(LOC106788635),_transcript_variant_X11,_ncRNA
XR_001381926.1	LOC106788672		PREDICTED:_Polistes_canadensis_muscle_calcium_channel_subunit_alpha-1_(LOC106788672),_transcript_variant_X7,_misc_RNA
XR_001381927.1	LOC106788681		PREDICTED:_Polistes_canadensis_uncharacterized_LOC106788681_(LOC106788681),_ncRNA
XR_001381928.1	LOC106788683		PREDICTED:_Polistes_canadensis_uncharacterized_LOC106788683_(LOC106788683),_ncRNA
XR_001381929.1	LOC106788695		PREDICTED:_Polistes_canadensis_uncharacterized_LOC106788695_(LOC106788695),_ncRNA
XR_001381930.1	LOC106788709		PREDICTED:_Polistes_canadensis_uncharacterized_LOC106788709_(LOC106788709),_ncRNA
XR_001381931.1	LOC106788719		PREDICTED:_Polistes_canadensis_uncharacterized_LOC106788719_(LOC106788719),_ncRNA
XR_001381932.1	LOC106788720		PREDICTED:_Polistes_canadensis_uncharacterized_LOC106788720_(LOC106788720),_transcript_variant_X1,_ncRNA
XR_001381933.1	LOC106788720		PREDICTED:_Polistes_canadensis_uncharacterized_LOC106788720_(LOC106788720),_transcript_variant_X2,_ncRNA
XR_001381934.1	LOC106788720		PREDICTED:_Polistes_canadensis_uncharacterized_LOC106788720_(LOC106788720),_transcript_variant_X3,_ncRNA
XR_001381935.1	LOC106788720		PREDICTED:_Polistes_canadensis_uncharacterized_LOC106788720_(LOC106788720),_transcript_variant_X4,_ncRNA
XR_001381936.1	LOC106788755		PREDICTED:_Polistes_canadensis_uncharacterized_LOC106788755_(LOC106788755),_ncRNA
XR_001381937.1	LOC106788760		PREDICTED:_Polistes_canadensis_serine/threonine-protein_phosphatase_5_(LOC106788760),_transcript_variant_X2,_misc_RNA
XR_001381938.1	LOC106788767		PREDICTED:_Polistes_canadensis_uncharacterized_LOC106788767_(LOC106788767),_ncRNA
XR_001381939.1	LOC106788770		PREDICTED:_Polistes_canadensis_uncharacterized_LOC106788770_(LOC106788770),_ncRNA
XR_001381940.1	LOC106788796		PREDICTED:_Polistes_canadensis_uncharacterized_LOC106788796_(LOC106788796),_ncRNA
XR_001381941.1	LOC106788799		PREDICTED:_Polistes_canadensis_uncharacterized_LOC106788799_(LOC106788799),_ncRNA
XR_001381942.1	LOC106788803		PREDICTED:_Polistes_canadensis_uncharacterized_LOC106788803_(LOC106788803),_transcript_variant_X1,_ncRNA
XR_001381943.1	LOC106788803		PREDICTED:_Polistes_canadensis_uncharacterized_LOC106788803_(LOC106788803),_transcript_variant_X2,_ncRNA
XR_001381944.1	LOC106788803		PREDICTED:_Polistes_canadensis_uncharacterized_LOC106788803_(LOC106788803),_transcript_variant_X3,_ncRNA
XR_001381945.1	LOC106788815		PREDICTED:_Polistes_canadensis_uncharacterized_LOC106788815_(LOC106788815),_ncRNA
XR_001381946.1	LOC106788816		PREDICTED:_Polistes_canadensis_ankyrin_repeat_domain-containing_protein_50_(LOC106788816),_transcript_variant_X4,_misc_RNA
XR_001381947.1	LOC106788838		PREDICTED:_Polistes_canadensis_basement_membrane-specific_heparan_sulfate_proteoglycan_core_protein_(LOC106788838),_transcript_variant_X2,_misc_RNA
XR_001381948.1	LOC106788848		PREDICTED:_Polistes_canadensis_uncharacterized_protein_C17orf104-like_(LOC106788848),_transcript_variant_X2,_misc_RNA
XR_001381949.1	LOC106788855		PREDICTED:_Polistes_canadensis_G-protein_coupled_receptor_moody_(LOC106788855),_transcript_variant_X4,_misc_RNA
XR_001381950.1	LOC106788936		PREDICTED:_Polistes_canadensis_dynein_light_chain_2,_cytoplasmic_(LOC106788936),_transcript_variant_X2,_misc_RNA
XR_001381951.1	LOC106788961		PREDICTED:_Polistes_canadensis_retinal_homeobox_protein_Rx1-like_(LOC106788961),_transcript_variant_X2,_misc_RNA
XR_001381952.1	LOC106788965		PREDICTED:_Polistes_canadensis_uncharacterized_LOC106788965_(LOC106788965),_transcript_variant_X2,_misc_RNA
XR_001381953.1	LOC106788964		PREDICTED:_Polistes_canadensis_uncharacterized_LOC106788964_(LOC106788964),_ncRNA
XR_001381954.1	LOC106788986		PREDICTED:_Polistes_canadensis_uncharacterized_LOC106788986_(LOC106788986),_ncRNA
XR_001381955.1	LOC106789003		PREDICTED:_Polistes_canadensis_uncharacterized_LOC106789003_(LOC106789003),_transcript_variant_X1,_ncRNA
XR_001381956.1	LOC106789003		PREDICTED:_Polistes_canadensis_uncharacterized_LOC106789003_(LOC106789003),_transcript_variant_X2,_ncRNA
XR_001381957.1	LOC106789005		PREDICTED:_Polistes_canadensis_uncharacterized_LOC106789005_(LOC106789005),_transcript_variant_X2,_misc_RNA
XR_001381958.1	LOC106789033		PREDICTED:_Polistes_canadensis_uncharacterized_LOC106789033_(LOC106789033),_transcript_variant_X1,_ncRNA
XR_001381959.1	LOC106789033		PREDICTED:_Polistes_canadensis_uncharacterized_LOC106789033_(LOC106789033),_transcript_variant_X2,_ncRNA
XR_001381960.1	LOC106789033		PREDICTED:_Polistes_canadensis_uncharacterized_LOC106789033_(LOC106789033),_transcript_variant_X3,_ncRNA
XR_001381961.1	LOC106789033		PREDICTED:_Polistes_canadensis_uncharacterized_LOC106789033_(LOC106789033),_transcript_variant_X4,_ncRNA
XR_001381962.1	LOC106789078		PREDICTED:_Polistes_canadensis_uncharacterized_LOC106789078_(LOC106789078),_ncRNA
XR_001381963.1	LOC106789106		PREDICTED:_Polistes_canadensis_kynurenine--oxoglutarate_transaminase_3_(LOC106789106),_transcript_variant_X1,_misc_RNA
XR_001381964.1	LOC106789108		PREDICTED:_Polistes_canadensis_transcriptional_adapter_2B_(LOC106789108),_transcript_variant_X10,_misc_RNA
XR_001381965.1	LOC106789126		PREDICTED:_Polistes_canadensis_uncharacterized_LOC106789126_(LOC106789126),_ncRNA
XR_001381966.1	LOC106789160		PREDICTED:_Polistes_canadensis_uncharacterized_LOC106789160_(LOC106789160),_ncRNA
XR_001381967.1	LOC106789167		PREDICTED:_Polistes_canadensis_uncharacterized_LOC106789167_(LOC106789167),_transcript_variant_X3,_misc_RNA
XR_001381968.1	LOC106789198		PREDICTED:_Polistes_canadensis_uncharacterized_LOC106789198_(LOC106789198),_transcript_variant_X1,_ncRNA
XR_001381969.1	LOC106789198		PREDICTED:_Polistes_canadensis_uncharacterized_LOC106789198_(LOC106789198),_transcript_variant_X2,_ncRNA
XR_001381970.1	LOC106789198		PREDICTED:_Polistes_canadensis_uncharacterized_LOC106789198_(LOC106789198),_transcript_variant_X3,_ncRNA
XR_001381971.1	LOC106789216		PREDICTED:_Polistes_canadensis_uncharacterized_LOC106789216_(LOC106789216),_ncRNA
XR_001381972.1	LOC106789224		PREDICTED:_Polistes_canadensis_sodium-dependent_neutral_amino_acid_transporter_B(0)AT3_(LOC106789224),_transcript_variant_X2,_misc_RNA
XR_001381973.1	LOC106789228		PREDICTED:_Polistes_canadensis_centrosomal_protein_of_89_kDa-like_(LOC106789228),_transcript_variant_X1,_misc_RNA
XR_001381974.1	LOC106789234		PREDICTED:_Polistes_canadensis_uncharacterized_LOC106789234_(LOC106789234),_transcript_variant_X3,_misc_RNA
XR_001381975.1	LOC106789234		PREDICTED:_Polistes_canadensis_uncharacterized_LOC106789234_(LOC106789234),_transcript_variant_X4,_misc_RNA
XR_001381976.1	LOC106789239		PREDICTED:_Polistes_canadensis_uncharacterized_LOC106789239_(LOC106789239),_ncRNA
XR_001381977.1	LOC106789244		PREDICTED:_Polistes_canadensis_inner_nuclear_membrane_protein_Man1_(LOC106789244),_transcript_variant_X3,_misc_RNA
XR_001381978.1	LOC106789254		PREDICTED:_Polistes_canadensis_intraflagellar_transport_protein_80_homolog_(LOC106789254),_transcript_variant_X2,_misc_RNA
XR_001381979.1	LOC106789263		PREDICTED:_Polistes_canadensis_uncharacterized_LOC106789263_(LOC106789263),_ncRNA
XR_001381980.1	LOC106789289		PREDICTED:_Polistes_canadensis_uncharacterized_LOC106789289_(LOC106789289),_ncRNA
XR_001381981.1	LOC106789290		PREDICTED:_Polistes_canadensis_uncharacterized_LOC106789290_(LOC106789290),_ncRNA
XR_001381982.1	LOC106789312		PREDICTED:_Polistes_canadensis_uncharacterized_LOC106789312_(LOC106789312),_ncRNA
XR_001381983.1	LOC106789320		PREDICTED:_Polistes_canadensis_uncharacterized_LOC106789320_(LOC106789320),_ncRNA
XR_001381984.1	LOC106789324		PREDICTED:_Polistes_canadensis_beta-lactamase-like_protein_2_homolog_(LOC106789324),_transcript_variant_X3,_misc_RNA
XR_001381985.1	LOC106789386		PREDICTED:_Polistes_canadensis_uncharacterized_LOC106789386_(LOC106789386),_ncRNA
XR_001381986.1	LOC106789393		PREDICTED:_Polistes_canadensis_uncharacterized_LOC106789393_(LOC106789393),_transcript_variant_X1,_ncRNA
XR_001381987.1	LOC106789393		PREDICTED:_Polistes_canadensis_uncharacterized_LOC106789393_(LOC106789393),_transcript_variant_X2,_ncRNA
XR_001381988.1	LOC106789400		PREDICTED:_Polistes_canadensis_uncharacterized_LOC106789400_(LOC106789400),_ncRNA
XR_001381989.1	LOC106789441		PREDICTED:_Polistes_canadensis_uncharacterized_protein_PFB0145c-like_(LOC106789441),_transcript_variant_X2,_misc_RNA
XR_001381990.1	LOC106789450		PREDICTED:_Polistes_canadensis_uncharacterized_LOC106789450_(LOC106789450),_transcript_variant_X1,_ncRNA
XR_001381991.1	LOC106789450		PREDICTED:_Polistes_canadensis_uncharacterized_LOC106789450_(LOC106789450),_transcript_variant_X2,_ncRNA
XR_001381992.1	LOC106789450		PREDICTED:_Polistes_canadensis_uncharacterized_LOC106789450_(LOC106789450),_transcript_variant_X3,_ncRNA
XR_001381993.1	LOC106789457		PREDICTED:_Polistes_canadensis_uncharacterized_LOC106789457_(LOC106789457),_transcript_variant_X4,_misc_RNA
XR_001381994.1	LOC106789471		PREDICTED:_Polistes_canadensis_uncharacterized_LOC106789471_(LOC106789471),_ncRNA
XR_001381995.1	LOC106789483		PREDICTED:_Polistes_canadensis_uncharacterized_LOC106789483_(LOC106789483),_transcript_variant_X1,_ncRNA
XR_001381996.1	LOC106789483		PREDICTED:_Polistes_canadensis_uncharacterized_LOC106789483_(LOC106789483),_transcript_variant_X2,_ncRNA
XR_001381997.1	LOC106789493		PREDICTED:_Polistes_canadensis_uncharacterized_LOC106789493_(LOC106789493),_ncRNA
XR_001381998.1	LOC106789494		PREDICTED:_Polistes_canadensis_tropomyosin_(LOC106789494),_transcript_variant_X14,_misc_RNA
XR_001381999.1	LOC106789494		PREDICTED:_Polistes_canadensis_tropomyosin_(LOC106789494),_transcript_variant_X15,_misc_RNA
XR_001382000.1	LOC106789508		PREDICTED:_Polistes_canadensis_uncharacterized_LOC106789508_(LOC106789508),_ncRNA
XR_001382001.1	LOC106789523		PREDICTED:_Polistes_canadensis_uncharacterized_LOC106789523_(LOC106789523),_ncRNA
XR_001382002.1	LOC106789545		PREDICTED:_Polistes_canadensis_uncharacterized_LOC106789545_(LOC106789545),_ncRNA
XR_001382003.1	LOC106789549		PREDICTED:_Polistes_canadensis_uncharacterized_LOC106789549_(LOC106789549),_ncRNA
XR_001382004.1	LOC106789585		PREDICTED:_Polistes_canadensis_uncharacterized_LOC106789585_(LOC106789585),_ncRNA
XR_001382005.1	LOC106789587		PREDICTED:_Polistes_canadensis_very_low-density_lipoprotein_receptor-like_(LOC106789587),_transcript_variant_X3,_misc_RNA
